id	title
R9YlXS5ib_Y	"[단독] """"내가 모두 설계…절대 안 걸린다"""" 라덕연 대표 녹취 파일 공개 (링크는 댓글에)"
7QWsAoV_JqI	"속는 '사장님'만 처벌 국민들 """"이건 좀…"""" #뉴스브리핑 #shorts"
fuSy90vvy-M	"""""최저임금 1만 2천 원"""" 자영업자 """"죽겠어요"""" #뉴스브리핑 #shorts"
EsN5Ey1-01k	[단독] 결혼 전날 '황당한 통보'…유명 업체 믿었다가 날벼락 (링크는 댓글에)
vaknPEinqek	"엄마와 3억 투자한 아들…""""비번도 몰라 27억 빚더미"""" (링크는 댓글에)"
c16VQew7B2M	한 달 '자숙'…'설화' 김재원 복귀
EiNTrGAdDi0	음주단속 해보니…대낮부터 만취 운전자 '줄줄' (링크는 댓글에)
uXEGO12bH_s	남자친구와 여행갔다 숨진 채 발견 (링크는 댓글에)
DCN4S5RVR-A	"""""번 돈 다 쟤 줘""""…임창정, 라덕연 행사에 참석 (링크는 댓글에)"
1pwiP-jhbY8	[날씨] 아침과 낮 큰 일교차…낮에는 다소 더워요 5/1(월)
aZDE4XbLtMk	"""""나의 두 번째 엄마 유골 만이라도..."""" #shorts #편상욱의뉴스브리핑"
UoWH9aPbyiQ	'인터스텔라' 이 장면 실제 존재한다 (링크는 댓글에)
5LqQVVVrLJI	"우회전하다 사람치고는 """"돌부리인 줄 알았다"""" (링크는 댓글"
TGm5zoiqEoE	집에 간 영상 속 14세, 촉법소년이라… (링크는 댓글에)
WqfzWlq_rbA	"모르는 여성 마구때리고 """"술 취해 기억 안 나"""" (링크는 댓글에)"
X8SzOGwpEN0	남친과 여행 가서 신생아 버렸다 20대 엄마 구속, 이유는? #shorts #편상욱의뉴스브리핑
NPQZTns9R-8	"""""수갑 풀어, 맞짱 뜨자"""" (링크는 댓글에)"
LWbjFQ07ZvI	"""""노비처럼 무릎 꿇어"""" 중국, 한미회담 비하 (링크는 댓글에)"
U8qZ77yCv6g	샤워장서 버젓이 '대마초' (링크는 댓글에)
l-ytWgHAhH8	마약 취한 듯 거리서 '비틀비틀' 감기약 때문? (링크는 댓글에)
DJg9E3CZcn4	"'무기징역' 이은해 감옥에서도 """"사망보험금 주세요"""" #shorts #편상욱의뉴스브리핑"
HR_bq3a63nU	트럼프의 집무실 핵 단추, 알고 보면 코카콜라 호출기? #shorts #편상욱의뉴스브리핑
2qBvaC8pDh8	의식 잃고 쓰러진 승객 '심폐소생술'로 살린 운전기사 (링크는 댓글에)
lA9b7pkre4w	다급한 순간 미국이 길 찾고 UAE가 도왔다 (링크는 댓글에)
U8DBE8kRf7s	"목줄 풀린 개 교통사고 """"견주는 소송 가자"""" (링크는 댓글에)"
eLQ3Gywi-jI	"[날씨] 비 그치고 강한 바람…""""쌀쌀해요"""" 4/26(수)"
zKIw2NnpwGI	난 ㄱr끔 눈물을 흘린ㄷr 정부가 지워준다, 신청 방법은? #shorts #편상욱의뉴스브리핑
KAOhzeVZ-_s	"""""시어머니도 못 찾아"""" 서울시도 나섰는데...? #shorts #편상욱의뉴스브리핑"
K6muGYil4Lo	"""""미국의 확장억제 방안…별도의 문건 발표"""""
SaZcw_uZCJk	'신고 전문' 유튜버의 두 얼굴? (링크는 댓글에)
eEX4VoXXuvs	전국 횟집 2,500곳 당했다 (링크는 댓글에)
nlLwKtBEGlU	"""""몇 초간 멈춰요?"""" (링크는 댓글에)"
HHddRZxp_DA	작전명 '프라미스' 수단 교민 무사 철수 (링크는 댓글에)
gnUiSUWT28M	"""""5초 멈춰요? 1초 멈춰요?"""" 운전자는 혼란스럽다 #shorts #뉴스브리핑"
gswk-WJUhZc	교촌 올리자 BBQ도 꼼수 인상? BBQ의 설명은? #shorts #뉴스브리핑
T2U0B0kiUg0	"송영길 """"도망가지 않아"""" 조금 전 귀국"
1X7gbyB9ikw	"""""김현아 의원은 어떻게 돼가죠?""""…송영길 물었는데 딴소리?"
V6teREZBRNA	윤 대통령 내외 방미 출국
YqdHYz5KS7A	"귀국하는 송영길 """"송구한 마음…차분히 해결하겠다"""""
9-5KCZb-Fvw	북한 김정은 옆 '검은 가방' 든 경호원들 (링크는 댓글에)
ryDCbXTcQwM	동남아 '괴물 폭염' 한국도 덮친다 (링크는 댓글에)
7knbMB7Skxw	"""""세금 낭비…어라?"""" 162kg 박쥐의 대반전 #뉴스브리핑 #shorts"
oLHbdxtd93g	"학폭 가해자가 보내온 내용증명 """"사과문 보내라"""" #뉴스브리핑 #shorts"
CbNr5RW03-k	돌려차기 사건, 성폭행도 있었나? 법원의 이례적 판단은? #뉴스브리핑 #shorts
9tompQa6v0M	"""""전광훈과 손절…할까 말까"""" 토론하던 패널 빵터진 이유 #뉴스브리핑 #shorts"
YSH2c9myrFQ	또 음주운전 사고…출근하던 사회 초년생 의식불명 (링크는 댓글에)
SoseGXKciqQ	중국 베이징 병원서 화재…21명 숨져 (링크는 댓글에)
iGPKVerut1E	적반하장도 유분수…'숙박업소 공과금 테러' 커플 황당 해명 (링크는 댓글에)
w0wWxpyo9SA	[날씨] 반짝 초여름 날씨…큰 일교차에 외투 챙기세요 4/19(수)
0l6pK0Rza_E	"""""짧은 치마 입히고…나 돈 좋아해"""" 이젠 설교 중 이런 말까지 #뉴스브리핑 #shorts"
V7U4qGfujK0	미, 전기차 보조금 대상 축소…현대·기아 등 외국산 제외 (링크는 댓글에)
iDllJd3pcAw	불쑥 다른 말 꺼낸 일본…옆에 있던 독일 장관의 '즉각 반박' (링크는 댓글에)
LhORCQG46KU	[날씨] 하루 종일 요란한 비…내일은 초여름 날씨예요 4/18(화)
6Y7kYoKTffc	기니만 해적에 피랍…한국인 기관장 등 풀려나 (링크는 댓글에)
gnbla1fzF7M	"중 관영 매체 """"왜 중국발 황사라고 해…'몽골발' 황사"""" (링크는 댓글에)"
wT47tnu2JAU	"""""누누티비, 문 닫습니다"""" (링크는 댓글에)"
87gklee4f58	"홍준표 상임고문 해촉...""""옹졸하고 옹색하네요"""" #뉴스브리핑 #shorts"
p4j4jwOd6Dc	매달 100만 원 포기한 건물주 이유가… (링크는 댓글에)
qG-UA1NYxnc	남편 죽음으로 내몰더니 결국… (링크는 댓글에)
k9Pxv5SNkqg	[단독] 음주 무면허 상태로…스쿨존 시속 100km 질주 (링크는 댓글에)
FJFrJ5LbPxA	"""""아유 이재명, 데인저러스 맨?""""…가슴에 꽂힌 질문 #뉴스브리핑 #shorts"
Sr8OTDTv2aA	"""""화염, 연기에 앞도 안 보여…대피한 주민들은 눈물만"""" #뉴스브리핑 #shorts"
_oINGegCXhE	"""""이거 뭔가 이상하다""""…기억 잃은 그동안 무슨 일이? (링크는 댓글에)"
GapVHFcNGz4	"[날씨] """"간판 떨어져 나갈 정도 세기"""" 오늘 강풍 주의…전국 '비' 4/11(화)"
4LDW0xYXATA	"미 도감청, 공공연한 비밀…""""안 걸리면 끝?"""" #뉴스브리핑 #shorts"
7d6h3nQtIYM	"국힘이 결별해야 할 3가지…""""그걸 모두 가진 전광훈"""" #뉴스브리핑 #shorts"
moq-smyehPE	만취 운전자에 늦둥이 딸은 끝내… (링크는 댓글에)
zNUwoif-HEU	반년 만에 '와락' 우크라 이산가족 상봉 (링크는 댓글에)
uD5knUJTnJ8	이렇게 했더니 450만 명 몰려도 '사고 무!' (링크는 댓글에)
y_xZl-uhJyg	"민망함만 남은 '묘소 훼손 사건'…""""괜히 당이 나서서"""" #뉴스브리핑 #shorts"
HwMgAceNcBM	윤 대통령 빵 터뜨린 홍준표 시장 한 마디 (링크는 댓글에)
cko9RypEsaU	이 지경이 되도록 연락두절 '빌런' 변호사 (링크는 댓글에)
dHcFFaFCLmQ	'꼬부랑'은 옛말…놀랍게 변했다 (링크는 댓글에)
i1FfovDabf4	"""""이거 심각한데요""""…곳곳 균열과 뒤틀림 (링크는 댓글에)"
fTDUdZFxanI	[날씨] 초미세먼지가 아주 나빠요 마스크 챙기세요 4/7(금)
D3fc4_LWrvg	"""""금융당국이 놔뒀으니 권도형이 사기 친 것"""" #뉴스브리핑 #shorts"
bo5TU4ZE0Vg	"전광훈 어쩌나…'쓴소리' """"이중당적 조사해 출당시켜야"""" #뉴스브리핑 #shorts"
Vok6hhbK3zM	"김기현호 한 달…'쓴소리' """"자책골 네다섯 먹은 것"""" #뉴스브리핑 #shorts"
3sRzRAOXWH0	"투표 조작 피디 복귀 '쓴소리' """"폭로 무서워 이면합의?"""" #뉴스브리핑 #shorts"
vPqz-NypvPY	35억 가파도 땅 빼앗으려…조폭 동원한 일당 적발 (링크는 댓글에)
LQKz-WiH1BE	100억 아파트도 피해 가지 못한 '층간 소음' (링크는 댓글에)
2bFhmz0SEO8	'마약 음료'에 발칵 뒤집힌 대치동 (링크는 댓글에)
JUASn7JnwCY	8년 기다린 학폭 소송…황당한 변호사 때문에 '물거품' (링크는 댓글에)
cBSt50guXuw	아니! 저 버스가 왜 저기서 나와!? (링크는 댓글에)
m0EeBEng6DA	'강남 납치·살해' 피의자 3명은?…이경우, 황대한, 연지호 (링크는 댓글에)
2swkZbCQYVk	[날씨] 약한 비 이어지고, 추워져요 4/6(목)
agqGOW9kpoU	"축구협회 헛발질 근본 원인…""""내가 피해자란 착각"""" #뉴스브리핑 #shorts"
lFpkRlG_u7E	분당 정자동서 교각 보행로 붕괴…1명 사망·1명 중상 (링크는 댓글에)
a0aKzZNzyk4	[날씨] 산불 꺼주고 메마른 땅 적셔주는 단비…내일까지 계속 4/5(수)
yQPR4rxC2tg	"""""제발 좀 진짜""""…의료진 호소 (링크는 댓글에)"
LcP82IZNqrM	"""""갑자기 화가 치밀어…"""" 묻지마 흉기 공격 (링크는 댓글에)"
93CMQm96QYI	"제주 4·3에 김일성 개입? """"태영호 발언, 정치적 의도"""" #뉴스브리핑 #shorts"
SbnyjHHt96g	"4·3 사건, 왜 논란 계속? """"국가 폭력이자 부끄러운 일"""" #뉴스브리핑 #shorts"
Bn9zKtt8NyQ	"""""몸은 낙동강 너머, 마음은 여의도""""…홍준표 시장의 속마음? #뉴스브리핑 #shorts"
_M6YtbO-Rl0	"""""하나님 까불면 죽어"""" 전광훈…코로나 못 피했던 사연 #뉴스브리핑 #shorts"
1sZK9pCu_00	"산 넘고, 물 건너는 산골 집배원들…""""편지가 아니라 마음을 전합니다""""｜뉴쓱 #JTBC #Shorts"
xQxd20VjOWI	"""""오늘까지 다 퇴원하세요""""…파업 하루 앞둔 병원 찾아가 보니｜뉴쓱 #JTBC #Shorts"
VcebZnUojkI	"민주당 """"윤석열 대통령은 놀부 심보!""""｜뉴쓱 #JTBC #Shorts"
MeiuWExylSY	부승찬 전 국방부 대변인 군사기밀 유출 혐의 기소｜뉴쓱 #JTBC #Shorts
cs8nAeussa4	국민의힘 '실업급여 하한액 폐지 등 검토'｜뉴쓱 #JTBC #Shorts
Z8M-nT6gyp4	콘크리트 13cm 열화 때까지 방치…철근 부식, 부서지는 시멘트｜뉴쓱 #JTBC #Shorts
CxMLgpWiHR0	쏟아지는 '극한 호우'…서울시 27개 하천 모두 통제｜뉴쓱 #JTBC #Shorts
LCyYV7LrFGI	'오염수' 반대 헌법소원 추진｜뉴쓱 #JTBC #Shorts
srGPSHruJPw	광화문 현판 '흰검이 아니라 '검금'이라구요?｜뉴쓱 #JTBC #Shorts
nGsIVIcDj8w	"국민의힘 """"민주당의 '가짜 뉴스' 때문에 혼란 초래!""""｜뉴쓱 #JTBC #Shorts"
82JSU-ztRIc	"9시간 만에 또 '위협'한 김여정…""""미군 위태로운 비행 경험하게 될 것""""｜뉴쓱 #JTBC #Shorts"
CLEHFpwz-yw	통일부, 탈북민 지원 '하나원' 내부 공개｜뉴쓱 #JTBC #Shorts
eKteVKMKGPQ	초복인데 2만원 육박하는 '삼계탕플레이션'…반계탕 시켜도 1만 1천원｜뉴쓱 #JTBC #Shorts
ZJa3QVLPUNI	[티저] '신박'한 뉴스5후 즐겨볼 결심하셨나요?｜뉴스5후 #JTBC #Shorts
ep4THwlns4Q	내일 ‘초복’…삼계탕 ‘식중독’ 주의하세요｜뉴쓱 #JTBC #Shorts
pSdAGxubPig	서울 고독사 위험 1인 가구 70% “아파도 봐줄 사람 없어”｜뉴쓱 #JTBC #Shorts
fA1eM-Hc3Y8	초등 입학 전 영유아 절반, 사교육 3개 이상…｜뉴쓱 #JTBC #Shorts
sYWgaRLzVHc	"국민의힘 """"민주당 주장 살펴보면 음모론, 터무니없는 것""""｜뉴쓱 #JTBC #Shorts"
8yIYf8BPRE0	"""""BTS 모셔 올게요"""" 멕시코 대선 예비후보 K팝 팬의 '구애'｜뉴쓱 #JTBC #Shorts"
5TM8fPNXVso	"민주당 """"아무리 백지화 소동을 벌여도 본질은 대통령 처가의 특혜 의혹""""｜뉴쓱 #JTBC #Shorts"
IwQSghFIImo	본부장으로 돌아온 우리집 준호! 이준호 가수·배우가 7월 9일(일) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
eSmYgQ9lq0o	킹더랜드로 돌아온 이준호 가수·배우가 7월 9일(일) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
lmFFs-P-P-Q	세계를 누비는 '손열음' 피아니스트가 7월 8일(토) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
rOxriUF5C7Q	200억짜리 땅에 600억 대출, ‘부실 끝판왕’ 새마을금고 대출 현장 가보니｜뉴쓱 #JTBC #Shorts
RyJ0v1FDf8I	"민주당 """"치기마저 느껴지는 장관의 백지화 선언""""｜뉴쓱 #JTBC #Shorts"
mIhgdNIDcHs	"국민의힘 """"오염수 방류 관련, 국민 안심 위해 노력할 것""""｜뉴쓱 #JTBC #Shorts"
XEfKL-dz7pk	미 뉴저지 뉴왁항, 차량을 실은 화물선 화재, 하루 지났지만, 진화 어려움...소방관 2명 사망｜뉴쓱 #JTBC #Shorts
QKKuybNNgY0	새마을금고에 줄 선 예금자들…긴급브리핑 열고 뱅크런 진화 나선 정부｜뉴쓱 #JTBC #Shorts
kahHl5Zqy6A	삼척 앞바다서 악상어 그물에 걸려…잇단 상어 출현 주의｜뉴쓱 #JTBC #Shorts
rJPnpf3dzpA	"원희룡 """"이재명, 한 판 붙자""""…백지화 선언 뒤 선전포고 #JTBC #Shorts"
4_a3dmhyfNM	"국민의힘 """"민주당, 죽창가도 모자라 무역 전쟁 하자는 건가?""""｜뉴쓱 #JTBC #Shorts"
h2aN5ylrsCI	민주당 의원 전원 '1박 2일 철야 농성' 이어갈 예정｜뉴쓱 #JTBC #Shorts
dhhN04vQkag	"강제동원 공탁 잇단 '퇴짜'에 외교부 """"승복 안해"""" 강경 방침｜뉴쓱 #JTBC #Shorts"
hbrpoUO1m3Y	우크라 댐 붕괴 한 달, 최소 50명 사망…댐에 이어 원전 파괴도 임박 우려｜뉴쓱 #JTBC #Shorts
23HvX2b8WqI	죠스다! 해수욕장 인파 속에 나타난 상어 '혼비백산'｜뉴쓱 #JTBC #Shorts
hUEA5gjqff4	인천 아파트 주차장 붕괴사고 전말…LH가 한번,  GS가 한번 철근 빼먹었다｜뉴쓱 #JTBC #Shorts
LHLmj-5sWSI	"합참 """"북한 정찰위성 군사적 효용성 전혀 없다""""｜뉴쓱 #JTBC #Shorts"
LbJZKaY9szg	"국민의힘 """"IAEA 보고서 겸허히 받아들여야 한다""""｜뉴쓱 #JTBC #Shorts"
9vbQBm76n_w	"민주당 """"IAEA 보고서는 안전 검증 못한 깡통 보고서""""｜뉴쓱 #JTBC #Shorts"
wJsaKKD4a1U	라보나킥 하나로 유명해졌다, 웨일스 2부 클럽 버클리 타운｜뉴쓱 #JTBC #Shorts
CSADtAOKWOY	"국민의힘 """"오염수 방류 반대, 반정부 투쟁이고 대선 불복""""｜뉴쓱 #JTBC #Shorts"
35oAI-n7SYM	"민주당 """"김건희 여사의 가족들이 진정한 '이권 카르텔'""""｜뉴쓱 #JTBC #Shorts"
M2yAWw5SdXs	"장미란 차관 첫 출근…""""염려 이상으로 부응할 것"""" #JTBC #Shorts"
gNLvNn7Ae34	김건희 처가 땅 의혹…민주당 입장은?｜뉴쓱 #JTBC #Shorts
fRG6U_I3w_o	너무 덥죠? 시원한 홀인원 갑니다…PGA 투어 맥스 호마 홀인원｜뉴쓱 #JTBC #Shorts
15fNpHFk-Fc	영원한 태권스타 '이대훈' 태권도 코치가 7월 2일(일) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
SqdM3djZ0gs	WHO가 발암가능물질로 분류 예고한 아스파탐…얼마나 열풍인지 마트에서 담아보니｜뉴쓱 #JTBC #Shorts
BN9tEjPcYIA	"무설탕 음료에 든 이것…""""WHO, 아스파탐 곧 발암가능물질로 분류""""｜뉴쓱 #JTBC #Shorts"
1BWPSdKfviQ	7월1일부터 강원 해수욕장 순차 개장…“오염수 방류시 20곳 매주 방사능 검사”｜뉴쓱 #JTBC #Shorts
AMakc6k3mXE	재즈 디바 '나윤선' 재즈 보컬리스트가 7월 1일(토) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
-442Juha4c0	중국 여행객, 사진 찍다가 잡혀갈 수도?｜뉴쓱 #JTBC #Shorts
TYNDMORoB8g	'최소 굽높이 10cm' 신발 신고 뛴다?…스페인에서 열린 '하이힐 경주'｜뉴쓱 #JTBC #Shorts
8dEjNg8lELQ	대통령실 비서관 출신 '전진 배치'｜뉴쓱 #JTBC #Shorts
_spqEQwSkWk	'보호 출산제'는 논의가 지지부진 한 상황｜뉴쓱 #JTBC #Shorts
h0edD1csbIw	상가주차장 출입구 막고 잠적한 차주…일주일만에 차 뺐다｜뉴쓱 #JTBC #Shorts
OwPa15MLY78	'종전선언' 주장하는 이들은 '반국가 세력'｜뉴쓱 #JTBC #Shorts
uU8yZB2rCc8	평생 갇혀 산 29살 침팬지, 처음 하늘 본 반응 보니｜뉴쓱 #JTBC #Shorts
pBrZrX_NGwU	'출생통보제' 국회 상임위 통과｜뉴쓱 #JTBC #Shorts
PrCq14tiesg	농성 중단은 패스트트랙 지정이 되는 날 중단하겠습니다｜뉴쓱 #JTBC #Shorts
KDlkLqfk750	문 정부 겨냥 작심발언 쏟아낸 윤 대통령 #JTBC #Shorts
n27fsmnUMtc	'친절한 톰 아저씨'...톰 크루즈 한국 오셨네｜뉴쓱 #JTBC #Shorts
TUW_9KK9I-U	이 싸움은 과학과 괴담만의 싸움은 아닙니다｜뉴쓱 #JTBC #Shorts
3quoSTFJ_xw	훈련병도 7월부터 휴대폰 사용 가능｜뉴쓱 #JTBC #Shorts
93U2gi4p2Lc	'그물 감겨 죽어가던' 호주 혹등고래, 긴급 구조 모습 보니｜뉴쓱 #JTBC #Shorts
UdWLFt2Efgw	6600원에 1시간이면 프로필 사진이 뚝딱…'신분증 사진' 사용 논란도｜뉴쓱 #JTBC #Shorts
dRonJjjKwec	"""""대통령이 무섭습니까?""""…'경질론'에 교육부 장관 대답은 #JTBC #Shorts"
i6t5cFTOHfI	기시다가 정하는 방류 시점... 불안한 주변국｜뉴쓱 #JTBC #Shorts
Qi6zT75D0_U	전기 아껴 쓰면 요금 돌려주는 '에너지 캐시백 인센티브'｜뉴쓱 #JTBC #Shorts
4S9FFtQOI1Q	콜로세움에 자기 이름을 새기다니...관광객 영상에 이탈리아 공분｜뉴쓱 #JTBC #Shorts
KiEaliEiu4Q	"이재명 '후쿠시마 약수터' 발언에 """"중국 원전 약수터냐 돌려드린다""""｜뉴쓱 #JTBC #Shorts"
ZDUSki9XWls	흑석동 2채 줍줍 나오자 청약 홈피 마비…규제 완화가 시장 과열 부추겼나｜뉴쓱 #JTBC #Shorts
zgTagRrrdfU	오답률 높으면 '킬러문항'?…정부가 꼽은 영역별 특징 #JTBC #Shorts
vwfJ-2EtblY	본격 장마에 전국이 초긴장... 내일 출근길까지 주의해야｜뉴쓱 #JTBC #Shorts
-361p-UbivY	“지금은 '킬러 문항'의 문제가 아니다. 왜'수능 예고제'를 무시했냐｜뉴쓱 #JTBC #Shorts
PTw_UCtbMMw	충남아산의 손흥민? 음바페?…환상적인 70m 폭풍 드리블 골｜뉴쓱 #JTBC #Shorts
NVyRVT4Cr9o	북한도 장마 시작에 초긴장｜뉴쓱 #JTBC #Shorts
cJScgWc8l4I	"김기현, 이재명에 """"불체포특권 포기 공동서명하자…민주당 대표실 찾아갈 것""""｜뉴쓱 #JTBC #Shorts"
EBu8HOc2s-8	30년간 말라리아 퇴치 못한 한국...올해 환자 3.3배 급증｜뉴쓱 #JTBC #Shorts
oeJV_9Ovr_U	4년만에 '박하경'으로 돌아온 배우 '이나영'이 6월 25일(일) 오후 6시 JTBC 뉴스룸에 출연합니다! #JTBC #Shorts
sAIta7g-z6k	해외 선물 거래로 하루 수천, 전국에 퍼진 사기 거래소 추적해보니…'이름만 다른 한 패'였다｜뉴쓱 #JTBC #Shorts
bzUvwW2vy2g	'재앙적 폭발'...끝내 타이타닉 관광잠수정 탑승자 5명 전원사망, 원인은 수압 못견딘 '내파' 추정｜뉴쓱 #JTBC #Shorts
iZQX75flM_c	여야, 35조 원 '추경' 신경전… 민주당 입장은?｜뉴쓱 #JTBC #Shorts
PNKhlGQ_LBs	"""""수능 킬러문항 '핀셋 제거'…3∼5세 교육과정 개정도 추진""""｜뉴쓱 #JTBC #Shorts"
jrE8IldLoDc	북한 유튜브 채널 3개 접속 차단｜뉴쓱 #JTBC #Shorts
xzS9UAt5aXA	만취운전자, 오토바이 치고 경찰과 10km 추격전｜뉴쓱 #JTBC #Shorts
gveSRatJmCw	북한에도 '키즈 카페'가?｜뉴쓱 #JTBC #Shorts
WFi83MWlmDk	"""""주민 적다고 무시하나"""" 장 보고 병원 가는 데 걸어서 1시간.. 버스도 없는 '도심 속 오지' 상중도｜뉴쓱 #JTBC #Shorts"
oodvUvK8QeU	잇따라 후쿠시마 찾는 야권 … 정의당 입장은?｜뉴쓱 #JTBC #Shorts
BtMd7O5L4ZY	문 닫고, 연수 가고, 슬그머니 현업 돌아오고…아무 일 없었다는 듯 책임지지 않는 ‘용산구청’｜뉴쓱 #JTBC #Shorts
PrT3Aq6aTK0	FA-50 도입 앞둔 폴란드 조종사들, 한국서 비행 훈련｜뉴쓱 #JTBC #Shorts
lw_UnqBMWJg	암초로 변한 굴 양식장에 숨 못 쉬는 갯벌, 부패된 굴에선 황화수소…”조개도 이제 안나와”｜뉴쓱 #JTBC #Shorts
KRMHdjXHATM	“한국 정부, 엘리엇에 청구액 7% 690억 배상”…이자‧법률비용까지 1300억 물어야｜뉴쓱 #JTBC #Shorts
yYZF_NQLvMI	미국 공화당 의원들에게 배달된 '의문의 흰색 가루'｜뉴쓱 #JTBC #Shorts
Nl5Ihj7n2yY	"""""방구석 여포처럼 큰소리만 쳤습니다.""""｜뉴쓱 #JTBC #Shorts"
mjhcQpEgl-Q	김기현 대표 외쳤던 ‘의원수 감축’ ‘불체포특권’ 포기｜뉴쓱 #JTBC #Shorts
TRqSrVdCLVg	"민주당 향해 """"사돈남말 정당…말로만 특권포기""""｜뉴쓱 #JTBC #Shorts"
NQxjjxZT4Tk	시위 주도한 경비원은 해고·현수막 걸은 경비는 시말서…경비원들 추모 100일 집회｜뉴쓱 #JTBC #Shorts
TftR2MnOUjI	“새우는 없고 해파리만 한가득”…독성 해파리떼 습격에 어민들 ‘울상’｜뉴쓱 #JTBC #Shorts
zGdGybx4900	"재일동포에 '트위터 혐오'발언…일본 법원 """"차별 표현, 배상해야""""｜뉴쓱 #JTBC #Shorts"
HbLq8P-K3LE	김기현 첫 교섭단체 연설 … 민주당 입장은?｜뉴쓱 #JTBC #Shorts
-Sc1XDd7Jnw	서민 울린 라면값, 정부 '정조준'에 13년 만에 내릴 듯｜뉴쓱 #JTBC #Shorts
fes79PjuUNU	왕진가방 든 '숲속의 외과의' 나무의사…300년 된 보호수에 크레인 타고 치료제 뿌려｜뉴쓱 #JTBC #Shorts
kYK4Ls0clXM	윤석열 정부 1년 평가 … 민주당 입장은?｜뉴쓱 #JTBC #Shorts
Xy_Gac_Avos	"대입 수능 """"킬러 문항 내지 않게 하겠다""""｜뉴쓱 #JTBC #Shorts"
Mcejr6YTv1Q	“이번 판결은 노란봉투법과 무관” 선 그은 노동부…노동계 “노동부가 모르쇠 일관”｜뉴쓱 #JTBC #Shorts
6vyEU0-RcaM	'폭염주의보' 한국은 약과? 푹푹 찌는 지구｜뉴쓱 #JTBC #Shorts
QRn4HgtREVw	‘수십억 엔초페라리’ 검찰 청사에서 지게차로 질질 끌려간 사연은?｜뉴쓱 #JTBC #Shorts
TZnuZDck7EQ	"이주호 """"사교육 내몬 킬러문항, 수능서 배제"""" #JTBC #Shorts"
akl7nMSr-Io	끝없는 노력으로 이뤄낸 '세계적인 성악가' 소프라노 조수미 씨가 6월 18(일) 오후 6시 JTBC 뉴스룸에 출연합니다!
R7D83kFIi88	여전히 최상의 기량으로 관중을 압도하는 소프라노 조수미 씨가 6월 18(일) 오후 6시 JTBC 뉴스룸에 출연합니다!
IKtsenRnRGs	천상의 목소리로 한국을 알린 '프리마돈나' 소프라노 조수미 씨가 6월 18(일) 오후 6시 JTBC 뉴스룸에 출연합니다!
rVe6aZy2CgI	"""""마른 하늘을 달려""""🎵 시를 부르는 가수 이적이 6월 17일(토) 오후 6시 JTBC 뉴스룸에 출연합니다!"
2ooQUS3EruE	가상자산 전수조사 개인정보 전원 동의한 민주당, 국민의힘 동참 촉구｜뉴쓱 #JTBC #Shorts
gNCZkZ1DZKg	한 달 만에 출범하는 민주당 혁신위 … 벌써부터 '식물 혁신위' 우려｜뉴쓱 #JTBC #Shorts
Mx0VieGLvfQ	'수능 다섯 달 남았는데…', 대통령실 '수능 언급'에 교육계 혼란｜뉴쓱 #JTBC #Shorts
aRxEkpS7Mo4	"카페서 의식 잃고 쓰러진 손님 살린 의용소방대원…""""평소에 연습해둔 심폐소생술 바로 진행""""｜뉴쓱 #JTBC #Shorts"
cd9P7x7D6-M	수업 중 잠자는 학생을 깨워도 '아동학대'… 교사들 얘기 들어보니｜뉴쓱 #JTBC #Shorts
93cyoFT0HZE	민주당의 정치는 금도를 넘어섰다｜뉴쓱 #JTBC #Shorts
ocj6w44zSXU	고공행진 물가에 '가성비' 짱! 리퍼브 매장 가보니｜뉴쓱 #JTBC #Shorts
oL954A2VCyo	이기자도 충용 부대도 사라진다…군부대까지 덮친 인구절벽｜뉴쓱 #JTBC #Shorts
4rr9gxcl3_4	"동네마트 가보니 """"한 사람당 한 포대만"""" """"중국산 끌어올 판""""…소금 품귀 조짐｜뉴쓱 #JTBC #Shorts"
fZfpjGdxg_M	"""""헬기 갈 때까지 협력병원에서 처치받고 공터로 옮기세요""""…'응급실 뺑뺑이' 환자 살린 당시 영상 보니｜뉴쓱 #JTBC #Shorts"
sammCxVI52k	"15개월 딸 시신 '김치통' 은폐 친모 징역 7년 6개월…""""보호자로서 무책임""""｜뉴쓱 #JTBC #Shorts"
qyACwVQdsSM	김기현 대표 취임 100일 기자회견｜뉴쓱 #JTBC #Shorts
4dpyVaioqyA	회계 공시해야 15% 세액공제”...노조 압박에 ‘반발’｜뉴쓱 #JTBC #Shorts
W7fjCUtG3aI	'노란봉투법' 닮은꼴 '현대차·쌍용차 노조 손배소' 대법원 선고｜뉴쓱 #JTBC #Shorts
798wHrq14j0	그리스서 난민 태운 어선 전복…최소 79명 사망｜뉴쓱 #JTBC #Shorts
pkCIPLtch20	"스모 옆 태권도 체험…서경덕 """"오사카 당국에 항의""""｜뉴쓱 #JTBC #Shorts"
pemWTZCoLJE	극단 치닫는 한-중 외교 … 민주당 입장은?｜뉴쓱 #JTBC #Shorts
eQZx8ng4iko	'네이버인 줄 알았지?' 속으면 큰일 나는 북한 해킹 사이트｜뉴쓱 #JTBC #Shorts
