etag	id	date	channel	title	thumb_url	ch_title	tags	duration	view	likes	favorites	comments	topcs
N78JCiDkXi7N_DInwO5EaBSKMjE	imBDZe0s_tY	2023-02-17T22:09:16Z	UCF4Wxdo3inmxP-Y59wXDsFw	2023년 2월 18일 (토) 오늘의 주요 뉴스 #Shorts	https://i.ytimg.com/vi/imBDZe0s_tY/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT49S	11740	262.0	0	19.0	NA
1muciWSZ-EJyxMG9Z-ra17F1TZo	MIRS77nX-2Y	2023-02-17T08:30:06Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 급류에 휩쓸린 소 떼, 주인 목소리 듣고 헤엄쳐 나와 (2023.02.17/뉴스투데이/MBC)	https://i.ytimg.com/vi/MIRS77nX-2Y/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT31S	12473	289.0	0	11.0	NA
UfAj__OXuR3-KTYbpxdpa5LEwwg	15xQoC0OV6Q	2023-02-17T07:00:55Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /금리 인상에도 증시 호조, 이유는? (2023.02.17/MBC News)	https://i.ytimg.com/vi/15xQoC0OV6Q/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	4688	116.0	0	2.0	NA
y1UA2VvRxdg9hsBzkRhKQpK6Ads	W30rlrt-1BA	2023-02-17T06:56:21Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /경기 침체 예상에도 투자하라? 명분보다 ‘실리’택할 필요(2023.02.17/MBC News)	https://i.ytimg.com/vi/W30rlrt-1BA/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	2599	73.0	0	0.0	NA
P-f86uvBNnh4XfVLalJSxunbZZc	keicXIflsoI	2023-02-17T06:30:09Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""저를 따라오세요""‥구호팀 데려온 개 (2023.02.17/뉴스투데이/MBC)"	https://i.ytimg.com/vi/keicXIflsoI/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT40S	12928	233.0	0	9.0	NA
whSreBJleUs3o3ke0Ym5GW0GyYA	Z8hGD51NDZo	2023-02-17T04:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 틱톡에도 북한 일상‥조회 수 폭발한 영상은? (2023.02.17/뉴스투데이/MBC)	https://i.ytimg.com/vi/Z8hGD51NDZo/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT47S	8167	89.0	0	3.0	NA
R4YJbZKCxyn8h3itzGKjFeLoTVA	J5S8I15cMxw	2023-02-17T02:05:16Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /”고마워 형”..한국 구호대 텐트에 적힌 감사 인사(2023.02.17/MBC News)	https://i.ytimg.com/vi/J5S8I15cMxw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT58S	34934	608.0	0	36.0	['https://en.wikipedia.org/wiki/Society']
YRgAKQOzbB964KIuSav4ZcNEEsA	Sdl_uicrOA0	2023-02-17T01:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 침몰된 '타이타닉' 첫 발견 영상‥37년 만에 공개 (2023.02.17/뉴스투데이/MBC)	https://i.ytimg.com/vi/Sdl_uicrOA0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT38S	8003	108.0	0	0.0	NA
MrRin0XOOD1onHk7cvIwAVOA_7A	VFs9Txbpek8	2023-02-17T00:25:46Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /92세 국내 최고령 박사 탄생..모두 웃게 만든 ‘이상숙 선생’ 졸업소감 (2023.02.17/MBC News)	https://i.ytimg.com/vi/VFs9Txbpek8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT1M	10624	216.0	0	6.0	NA
-uEl8UxRztzbtN_JXxJTAVTkSOg	vxZPGM2iHmI	2023-02-16T23:45:35Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 테슬라 '완전자율주행' 결함‥36만여 대 리콜 (2023.02.17/뉴스투데이/MBC)	https://i.ytimg.com/vi/vxZPGM2iHmI/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT38S	5561	89.0	0	5.0	NA
cMCqWRX4AO1Qe4g___jwEXFXJps	GxZdxcyz308	2023-02-16T23:00:08Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 미국, 생산자물가도 다시 꿈틀‥금리 또 오르나? (2023.02.17/뉴스투데이/MBC)	https://i.ytimg.com/vi/GxZdxcyz308/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	8431	133.0	0	3.0	NA
yCtkRVEMFEYUdKHx-uUXyTu9jSI	0eer-3cF1Wg	2023-02-16T22:30:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / ""6백만 원대 가스비가 1천 3백만 원?"" 곳곳에서 비명 (2023.02.16/뉴스데스크/MBC)"	https://i.ytimg.com/vi/0eer-3cF1Wg/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	16759	305.0	0	114.0	NA
R0UvlAykXWSLTjudsDEa4GLLx9o	CTEVoP6GULM	2023-02-16T22:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 에스파 노래에 '나무심기'?‥'선생님' 뗀 SM의 폭로전 (2023.02.16/뉴스데스크/MBC)	https://i.ytimg.com/vi/CTEVoP6GULM/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT53S	9461	100.0	0	15.0	NA
FISEkRJksilScUGEA7skAJNFGEs	N37DNJ3m76I	2023-02-16T22:00:14Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / ""고객은 뒷전""‥장관 sns 경고에 대한항공 '추가혜택' 검토 (2023.02.16/뉴스데스크/MBC)"	https://i.ytimg.com/vi/N37DNJ3m76I/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	6649	76.0	0	5.0	['https://en.wikipedia.org/wiki/Society']
qAvolH-j-5lGwTsqgWhIEz3sn1Y	zMtn7YpoOCg	2023-02-16T21:39:16Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / ""데이터 30기가 제공? 글쎄요‥"" 대통령실도 ""생색내기"" 비판 (2023.02.16/뉴스데스크/MBC)"	https://i.ytimg.com/vi/zMtn7YpoOCg/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	4871	109.0	0	9.0	NA
ltEDBTr0s0fT2k5VIBnUED2df58	yem_WS12R50	2023-02-16T08:45:05Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 개가 절벽 끝으로 뛰어가는 아찔한 영상 논란 (2023.02.16/뉴스투데이/MBC)	https://i.ytimg.com/vi/yem_WS12R50/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT38S	19858	157.0	0	14.0	NA
Lkkgzu2TqHr3YeVbiphcFA2ezzA	qFyPfyLNtLw	2023-02-16T07:45:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""뭘 드릴까요?""‥AI 직원의 '멋대로 주문' (2023.02.16/뉴스투데이/MBC)"	https://i.ytimg.com/vi/qFyPfyLNtLw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT45S	8733	102.0	0	1.0	NA
Lmzr-U6o2JdaP0SrkTZLoc6sy6Q	RL0QEXWKkG0	2023-02-16T06:15:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /[와글와글] 덤프트럭의 무리한 차선 변경 (2023.02.16/뉴스투데이/MBC)	https://i.ytimg.com/vi/RL0QEXWKkG0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT48S	12015	75.0	0	9.0	NA
OlfDlM-aT7drRhGpinl9BSWNPr0	NYH-xQg3PUw	2023-02-16T05:58:55Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /헌정사 최초 제1야당 대표 구속영장..”오늘은 윤석열 검사 독재 정권이 검찰권 사유화를 선포한 날”(2023.02.16/MBC News)	https://i.ytimg.com/vi/NYH-xQg3PUw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT1M	21367	1092.0	0	155.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
iLKy-F49HPttVtHK3V4k125h3bQ	K0rVEV8BcFw	2023-02-16T04:00:04Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""토르와 예수님 싸우는 줄""‥벼락 맞은 예수상 (2023.02.16/뉴스투데이/MBC)"	https://i.ytimg.com/vi/K0rVEV8BcFw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT42S	18142	223.0	0	34.0	NA
VZapJG7QeyxjEphF4Hb-MbBNqU4	geAM78bV8NE	2023-02-16T01:30:22Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 영국의 두 남성, 중국 대사관에 '흰색 풍선' 날려 (2023.02.16/뉴스투데이/MBC)	https://i.ytimg.com/vi/geAM78bV8NE/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	11328	186.0	0	6.0	['https://en.wikipedia.org/wiki/Society']
sM1qLsHrHsNgjaTgbMJUynr8PGg	i37BXYrh8jk	2023-02-16T01:07:42Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /’멍투성이’ 사망 초등학생, 계모•친부 검찰송치..”사죄하는 마음뿐”  (2023.02.16/MBC News)	https://i.ytimg.com/vi/i37BXYrh8jk/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT52S	8102	106.0	0	37.0	NA
KkMtG5Zsn_qfC6uQcILNvLsxrTU	dli0lQhWQyQ	2023-02-16T00:00:16Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 미국, 전기차 충전기도 부품 55% 미국산이어야 지원금 (2023.02.16/뉴스투데이/MBC)	https://i.ytimg.com/vi/dli0lQhWQyQ/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT50S	5136	73.0	0	7.0	NA
f7dMs4m7PnvwIyW_COU0THKskkM	IkgeHwvpmvw	2023-02-15T23:57:33Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /이성윤 고검장 1심 무죄..”김학의 출국금지 사건은 윤석열 정치검찰의 악의적 프레임” (2023.02.16/MBC News)	https://i.ytimg.com/vi/IkgeHwvpmvw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT1M	14929	1394.0	0	79.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
E1j-J3zFp34OLfEJg7un2LKdkqI	n9n0MIh62a0	2023-02-15T23:00:23Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] '악마와 입맞춤 하는 푸틴' (2023.02.16/뉴스투데이/MBC)	https://i.ytimg.com/vi/n9n0MIh62a0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT31S	5070	62.0	0	4.0	NA
El6oKosia1JBSMPN10HsPnOERvY	3TXmU1atJBc	2023-02-15T22:30:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / 실종 초등생 엿새 만에 발견‥경찰, 50대 남성 현행범 체포 (2023.02.15/뉴스데스크/MBC)	https://i.ytimg.com/vi/3TXmU1atJBc/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT57S	12936	174.0	0	29.0	['https://en.wikipedia.org/wiki/Society']
_gP6QzyusmOQh23jMmnz037rDtE	6ilfVP6Y1Xw	2023-02-15T22:15:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / ""북한에서 배웠다"" 4.3 발언 사과 거부한 태영호 - 국회 윤리위 제소 (2023.02.15/뉴스데스크/MBC)"	https://i.ytimg.com/vi/6ilfVP6Y1Xw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	8237	178.0	0	53.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
76xZJo-hSHyQrEZDUsoIIYuF9f4	CGdsu763E4s	2023-02-15T22:00:04Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / 비빔밥 한 그릇에 1만 원‥""식당 대신 편의점 가요"" (2023.02.15/뉴스데스크/MBC)"	https://i.ytimg.com/vi/CGdsu763E4s/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT56S	5819	96.0	0	15.0	NA
bCFclyBchbhw8DA71NKtOUNA94s	IJ5M0YpBGvU	2023-02-15T21:35:03Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / 시장에 맡기자더니 결국 ""공공요금 동결"" - 여론 악화 때문에? (2023.02.15/뉴스데스크/MBC)"	https://i.ytimg.com/vi/IJ5M0YpBGvU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT56S	5527	147.0	0	54.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
427vzJI9kI-JONPiOT2HM5PtXkM	kgT2GK-nYIU	2023-02-15T21:08:34Z	UCF4Wxdo3inmxP-Y59wXDsFw	2023년 2월 16일 (목) 오늘의 주요 뉴스 #Shorts	https://i.ytimg.com/vi/kgT2GK-nYIU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT55S	3374	83.0	0	4.0	NA
JKTpch74fh4dwsy0XtbIEswLJIA	PbyzeFtT3uY	2023-02-15T09:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""중국 기술로 지었어‥어? 한국 기술이네"" (2023.02.15/뉴스투데이/MBC)"	https://i.ytimg.com/vi/PbyzeFtT3uY/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT52S	22555	520.0	0	50.0	NA
zV1GT9vjsSvqKm3CRW4gnVnk80k	E7y8lK5Q2aQ	2023-02-15T08:45:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 필리핀, 중국 함정 '레이저 투사' 공식 항의 (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/E7y8lK5Q2aQ/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT44S	6795	91.0	0	4.0	['https://en.wikipedia.org/wiki/Society']
gJblEzuLxx58DHIe-1p46Hs0QO0	QizdJWZ1rho	2023-02-15T07:45:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 영국 해협 새벽하늘서 소행성 폭발 (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/QizdJWZ1rho/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT27S	13172	136.0	0	5.0	NA
9GgWYyRHGQml9ytAm85z7MLOVLA	go4varfrgeE	2023-02-15T06:30:10Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 밸런타인에 주의하세요‥초콜릿 '배관 막힘' 주의보 (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/go4varfrgeE/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT36S	19587	168.0	0	15.0	NA
a1Kfj-4rXR_vEwowHA_Lcm-aBG8	ORouZqmBwb0	2023-02-15T06:26:58Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /융단폭격 맞은 도시처럼 변한 튀르키예 하타이  (2023.02.15/MBC News)	https://i.ytimg.com/vi/ORouZqmBwb0/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT1M	8131	85.0	0	9.0	NA
pnp-dIBByobwagQrp8ctpqSuIbY	CpISnws_na8	2023-02-15T06:23:29Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts /인터뷰가 끝나고 난 뒤..튀르키예 하타이  (2023.02.15/MBC News)	https://i.ytimg.com/vi/CpISnws_na8/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT37S	20152	472.0	0	26.0	['https://en.wikipedia.org/wiki/Lifestyle_(sociology)']
GwZ4QLe4ov1c1sbNtC-vaujETsA	JGL9Aqa9EQk	2023-02-15T04:30:05Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] '밸런타인 풍선 수십 개' 달고 운전 (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/JGL9Aqa9EQk/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT38S	12121	98.0	0	5.0	NA
ksD0qY9dARE01Nls9sXkqRfIIaQ	-iEADBY4Wek	2023-02-15T03:00:00Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] 상사 메시지에 '하트', ""확인 표시면 됐다"" ""예의 없다"" (2023.02.15/뉴스투데이/MBC)"	https://i.ytimg.com/vi/-iEADBY4Wek/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT49S	4240	61.0	0	12.0	NA
wgzXAuYw9qDmbuQcaiDQZRtuxgw	qzAVlP95uzU	2023-02-15T01:30:17Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 두세 칸 차지하며 '민폐' 주차‥항의하자 반응이‥ (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/qzAVlP95uzU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT42S	9407	106.0	0	37.0	['https://en.wikipedia.org/wiki/Vehicle']
Fi-JB8Keq3QOKKipdTmCf1WnePU	p7V5EyC4cFw	2023-02-14T23:56:37Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [날씨] 차가운 출근길, 낮에도 쌀쌀해‥오후까지 동해안 눈 (2023.02.15/뉴스투데이/MBC)	https://i.ytimg.com/vi/p7V5EyC4cFw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT32S	3243	79.0	0	3.0	NA
pwftbtnKXiuc-exiv1dW2vQ2BaI	0bZKkZkeDsU	2023-02-14T23:01:54Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / [와글와글] ""나도 보행자""?‥버젓이 횡단보도 건너는 차량 (2023.02.15/뉴스투데이/MBC)"	https://i.ytimg.com/vi/0bZKkZkeDsU/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT37S	6965	100.0	0	15.0	NA
TlJzsfiuhy1mF3EptvAkDlEq2kQ	rRirZjxDI4Y	2023-02-14T22:45:01Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / ""1억 원에 일본 무인도 샀어요"" 중국 여성에 일본 발칵 (2023.02.14/뉴스데스크/MBC)"	https://i.ytimg.com/vi/rRirZjxDI4Y/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	29352	239.0	0	23.0	NA
a2SeWOmcSoV_kD1R6pYFn_2xcIM	YjMF52oLgqw	2023-02-14T22:30:08Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [단독] 전기차는 주차장에‥친환경차 '생색내기' (2023.02.14/뉴스데스크/MBC)	https://i.ytimg.com/vi/YjMF52oLgqw/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT55S	6190	128.0	0	26.0	['https://en.wikipedia.org/wiki/Vehicle']
G6L9Pv_pAH0ZwspVX159dmIJNoI	sJ9ANNfZEec	2023-02-14T22:07:43Z	UCF4Wxdo3inmxP-Y59wXDsFw	"#Shorts / 김건희 여사 빠진 주가조작 판결 - 대통령실은 또 ""가짜뉴스"" (2023.02.14/뉴스데스크/MBC)"	https://i.ytimg.com/vi/sJ9ANNfZEec/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT59S	4689	209.0	0	28.0	['https://en.wikipedia.org/wiki/Politics', 'https://en.wikipedia.org/wiki/Society']
APHyJzqguE7DQOrj-j-NTZWIuGQ	I6nMnYdWfWg	2023-02-14T08:30:03Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [와글와글] 두 살배기 아이가 목에 두른 것은? (2023.02.14/뉴스투데이/MBC)	https://i.ytimg.com/vi/I6nMnYdWfWg/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT32S	8783	89.0	0	0.0	NA
JdVHzQgddKKLu7DiTu4b73DYCU0	FO33YQ0QlWk	2023-02-14T06:30:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 사자끼리 싸우다 사파리 관람객 차량 들이받아 (2023.02.14/뉴스투데이/MBC)	https://i.ytimg.com/vi/FO33YQ0QlWk/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT32S	7795	68.0	0	8.0	NA
C0DMTBeBdHkgqSs5wyi9Q6Q3N9s	uvXVU1ALV6w	2023-02-14T04:15:02Z	UCF4Wxdo3inmxP-Y59wXDsFw	#Shorts / [이 시각 세계] 테슬라 자율주행 저격 미국 슈퍼볼 광고 화제 (2023.02.14/뉴스투데이/MBC)	https://i.ytimg.com/vi/uvXVU1ALV6w/hqdefault.jpg	MBCNEWS	['MBC', 'MBC뉴스', '뉴스데스크', 'newsdesk', '뉴스투데이', 'newstoday', '8시뉴스', '아침뉴스', '뉴스', '정오뉴스', 'news']	PT43S	7775	89.0	0	5.0	NA
