index	videoId	title	thumbnails	viewCount	frame0Thumbnails	timestamp	channelHandle	channelId	channelTitle	channelThumbnails	duration
14	JIy7tpA62YM	도로도 차도 눈에 파묻혔다 #shorts	[{'url': 'https://i.ytimg.com/vi/JIy7tpA62YM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCg4KJJoBKbvw-_RbqU3BtrNnCfRA', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/JIy7tpA62YM/frame0.jpg', 'width': 720, 'height': 1280}]						15 seconds
15	eBCuDoQ-vK4	옷까지 얼린 '최강 한파' #shorts	[{'url': 'https://i.ytimg.com/vi/eBCuDoQ-vK4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBZlLWmXsHys3CxQ2UJ-oZPKwVd-Q', 'width': 405, 'height': 720}]	20000	[{'url': 'https://i.ytimg.com/vi/eBCuDoQ-vK4/frame0.jpg', 'width': 720, 'height': 1280}]						24 seconds
16	1Fu7p5VKRLU	'대한민국 1호 영업사원'의 말 #shorts	[{'url': 'https://i.ytimg.com/vi/1Fu7p5VKRLU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCmdyadw9WZJpg8_1EgUTpC6lj6kQ', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/1Fu7p5VKRLU/frame0.jpg', 'width': 720, 'height': 1280}]						18 seconds
17	8s_4keJmi6k	마트 천장에서 쏟아진 '날벼락' #shorts	[{'url': 'https://i.ytimg.com/vi/8s_4keJmi6k/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLC34zu5tqAl7nssKKpIXOVqpT5pEw', 'width': 405, 'height': 720}]	51000	[{'url': 'https://i.ytimg.com/vi/8s_4keJmi6k/frame0.jpg', 'width': 720, 'height': 1280}]						30 seconds
18	xFiI_udNkP0	이게 들어가네..? #shorts	[{'url': 'https://i.ytimg.com/vi/xFiI_udNkP0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCrk4n8fQ454u095r6ZDx4C8M4AMQ', 'width': 405, 'height': 720}]	25000	[{'url': 'https://i.ytimg.com/vi/xFiI_udNkP0/frame0.jpg', 'width': 720, 'height': 1280}]						10 seconds
19	ovYeK9BtWBI	중국에 생긴 얼음도시 #shorts	[{'url': 'https://i.ytimg.com/vi/ovYeK9BtWBI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAK4ECQQ5CbBYCPK82UNzht5ZxrFw', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/ovYeK9BtWBI/frame0.jpg', 'width': 720, 'height': 1280}]						26 seconds
20	SbgfRsrjryE	정말 대단한 대한의 해병들 #shorts	[{'url': 'https://i.ytimg.com/vi/SbgfRsrjryE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBJ0tPuCe-CfKs12iS5hHtLr6bNRw', 'width': 405, 'height': 720}]	25000	[{'url': 'https://i.ytimg.com/vi/SbgfRsrjryE/frame0.jpg', 'width': 720, 'height': 1280}]						36 seconds
21	GicHFLq1Nuc	화려한 돌리기에 시선 빼앗긴 아기 #shorts	[{'url': 'https://i.ytimg.com/vi/GicHFLq1Nuc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDngWRageyRNXHm50tv4cIMyOe4mA', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/GicHFLq1Nuc/frame0.jpg', 'width': 720, 'height': 1280}]						10 seconds
22	mRIlT7Mv5LA	국내에서 살고 있었던 멸종위기 1급 동물! #shorts	[{'url': 'https://i.ytimg.com/vi/mRIlT7Mv5LA/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBpH16OiFLGvJB9yIp8d3Tet_f8kg', 'width': 405, 'height': 720}]	18000	[{'url': 'https://i.ytimg.com/vi/mRIlT7Mv5LA/frame0.jpg', 'width': 720, 'height': 1280}]						22 seconds
23	vc0zvwfdeQc	"이준석 ""나경원 대표 예측된다"" #shorts"	[{'url': 'https://i.ytimg.com/vi/vc0zvwfdeQc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCbfbUQjlx4oDf2_NgeaqxGujDP2A', 'width': 405, 'height': 720}]	37000	[{'url': 'https://i.ytimg.com/vi/vc0zvwfdeQc/frame0.jpg', 'width': 720, 'height': 1280}]						45 seconds
24	NdSD6UhJw5I	(나만 빼고) 너도나도 해외로 #shorts	[{'url': 'https://i.ytimg.com/vi/NdSD6UhJw5I/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDTh9x4LFG4_O4tjsTdvBBNcYWU2Q', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/NdSD6UhJw5I/frame0.jpg', 'width': 720, 'height': 1280}]						34 seconds
25	ZX1aB3T_GEM	수면 돕는 건강제품 먹어도…잠 안 온 이유 #shorts	[{'url': 'https://i.ytimg.com/vi/ZX1aB3T_GEM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLA97clqNdQa3kL1s9YaVyPAbzraBA', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/ZX1aB3T_GEM/frame0.jpg', 'width': 720, 'height': 1280}]						26 seconds
26	v-nvvm4Dbhk	설날 먹을 소고기 구매 꿀팁 #shorts	[{'url': 'https://i.ytimg.com/vi/v-nvvm4Dbhk/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDbi5gIs_2i733BxcxnpavxqO819w', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/v-nvvm4Dbhk/frame0.jpg', 'width': 720, 'height': 1280}]						29 seconds
27	8oBlOFfHrWA	이라크 축구 경기장 압사 사고 #shorts	[{'url': 'https://i.ytimg.com/vi/8oBlOFfHrWA/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLA92jEQmDfyZ3AueACO5euUGLJ7PA', 'width': 405, 'height': 720}]	21000	[{'url': 'https://i.ytimg.com/vi/8oBlOFfHrWA/frame0.jpg', 'width': 720, 'height': 1280}]						16 seconds
28	jWHFni7vRlE	전장연, 오늘 지하철 시위 재개 #shorts	[{'url': 'https://i.ytimg.com/vi/jWHFni7vRlE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBd04X5A7-R0QScYwi6r4dqV96EMA', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/jWHFni7vRlE/frame0.jpg', 'width': 720, 'height': 1280}]						29 seconds
29	8rDpUc9Tif4	서울 구룡마을 화재 현장 #shorts	[{'url': 'https://i.ytimg.com/vi/8rDpUc9Tif4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD-sQv5tAhQhG-UJSPkaF8zS0im8Q', 'width': 405, 'height': 720}]	22000	[{'url': 'https://i.ytimg.com/vi/8rDpUc9Tif4/frame0.jpg', 'width': 720, 'height': 1280}]						44 seconds
30	pjQNBa0frBI	50년 만에 이렇게 변신한 한국 (감격) #shorts	[{'url': 'https://i.ytimg.com/vi/pjQNBa0frBI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDufXRjlWnzk5OBSfaDhZDrvVmksA', 'width': 405, 'height': 720}]	26000	[{'url': 'https://i.ytimg.com/vi/pjQNBa0frBI/frame0.jpg', 'width': 720, 'height': 1280}]						18 seconds
31	woqtitQXWpM	서울 연세로에 일반차량도 통행 허용 #shorts	[{'url': 'https://i.ytimg.com/vi/woqtitQXWpM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBm7OXb0QcHnni7JqcwrVL5EmafBQ', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/woqtitQXWpM/frame0.jpg', 'width': 720, 'height': 1280}]						20 seconds
32	HsghlzKeNqs	점점 멀어지는 맥주와 막걸리 가격 #shorts	[{'url': 'https://i.ytimg.com/vi/HsghlzKeNqs/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLB20tXnARFaAZpb-c2NEfFEtz7cFQ', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/HsghlzKeNqs/frame0.jpg', 'width': 720, 'height': 1280}]						11 seconds
33	hBo4La7N6h4	'더글로리' 김은숙 작가가 대단한 이유 #shorts	[{'url': 'https://i.ytimg.com/vi/hBo4La7N6h4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBsepogYr-MJb3Jf068jx65FKPAzw', 'width': 405, 'height': 720}]	14000	[{'url': 'https://i.ytimg.com/vi/hBo4La7N6h4/frame0.jpg', 'width': 720, 'height': 1280}]						20 seconds
34	0hSJWQN-bGc	이재용 회장의 직업병…“카메라가 다 캐논이더라고요?” #shorts	[{'url': 'https://i.ytimg.com/vi/0hSJWQN-bGc/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBQ8gPHDm90Ahs0G7mMf3nKBjTaOA', 'width': 405, 'height': 720}]	1900000	[{'url': 'https://i.ytimg.com/vi/0hSJWQN-bGc/frame0.jpg', 'width': 720, 'height': 1280}]						21 seconds
35	1zYoYRafFOI	놀이공원 화재로 동물 100여 마리 '떼죽음' #shorts	[{'url': 'https://i.ytimg.com/vi/1zYoYRafFOI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBc-MiVhEyIVUddPmwJxQ8RPF17HQ', 'width': 405, 'height': 720}]	8500	[{'url': 'https://i.ytimg.com/vi/1zYoYRafFOI/frame0.jpg', 'width': 720, 'height': 1280}]						11 seconds
36	LXeaXH_1Q8o	100만 원대 호가하는 설날 선물 세트 등장 #shorts	[{'url': 'https://i.ytimg.com/vi/LXeaXH_1Q8o/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDz9Kzkoq9_T3qKTD-nCHjHHiBIBw', 'width': 405, 'height': 720}]	11000	[{'url': 'https://i.ytimg.com/vi/LXeaXH_1Q8o/frame0.jpg', 'width': 720, 'height': 1280}]						22 seconds
37	cXx5704OA30	가장 추운 날 바다로 뛰어든 군인들 (대단) #shorts	[{'url': 'https://i.ytimg.com/vi/cXx5704OA30/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCJWtY84UwqBcr4Y4EP2uIhIbzbSQ', 'width': 405, 'height': 720}]	6600	[{'url': 'https://i.ytimg.com/vi/cXx5704OA30/frame0.jpg', 'width': 720, 'height': 1280}]						29 seconds
38	PSIAloRckkM	러시아 폭격 맞은 아파트, 충격적인 부엌의 모습 #shorts	[{'url': 'https://i.ytimg.com/vi/PSIAloRckkM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCtYtOtZGO28VQUVCXfH-QARMQCVg', 'width': 405, 'height': 720}]	64000	[{'url': 'https://i.ytimg.com/vi/PSIAloRckkM/frame0.jpg', 'width': 720, 'height': 1280}]						30 seconds
39	yzadyM471i8	시장 찾아 감 잡은(?) 李 대표 #shorts	[{'url': 'https://i.ytimg.com/vi/yzadyM471i8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDoQGspiT9huvae-ZW2sbY6RhQOhA', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/yzadyM471i8/frame0.jpg', 'width': 720, 'height': 1280}]						20 seconds
40	Cxjq7ZPIqHY	촉법소년인 줄 알았는데…중학생의 최후 #shorts	[{'url': 'https://i.ytimg.com/vi/Cxjq7ZPIqHY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBEPv2QkSoRLRpjEVheqMP3QBmNng', 'width': 405, 'height': 720}]	13000	[{'url': 'https://i.ytimg.com/vi/Cxjq7ZPIqHY/frame0.jpg', 'width': 720, 'height': 1280}]						23 seconds
41	kxWg79vfiN8	글로벌 CEO 만난 '영업사원' 尹 대통령 #shorts	[{'url': 'https://i.ytimg.com/vi/kxWg79vfiN8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCbdED7JfRNEOAu5tgFabky5vwe9w', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/kxWg79vfiN8/frame0.jpg', 'width': 720, 'height': 1280}]						11 seconds
42	AqTSy9dJMc8	"[속보] 이재명 ""1월 28일 검찰 출석"" #shorts"	[{'url': 'https://i.ytimg.com/vi/AqTSy9dJMc8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDB13wwjcAXorZOeHRTZA-A4kpTkg', 'width': 405, 'height': 720}]	15000	[{'url': 'https://i.ytimg.com/vi/AqTSy9dJMc8/frame0.jpg', 'width': 720, 'height': 1280}]						40 seconds
43	5EgjPKl88UI	프라이팬 필요하신 분 주목! #shorts	[{'url': 'https://i.ytimg.com/vi/5EgjPKl88UI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBDEfzErLy24xWw0v_idLeQiSHMuQ', 'width': 405, 'height': 720}]	9200	[{'url': 'https://i.ytimg.com/vi/5EgjPKl88UI/frame0.jpg', 'width': 720, 'height': 1280}]						25 seconds
44	5hIgmWnMvac	"""오로지 야당 탄압"" vs ""떳떳하다면 당당히""  #shorts"	[{'url': 'https://i.ytimg.com/vi/5hIgmWnMvac/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAvLdzGu-LHfJE9IkOTSnE1EA-ICA', 'width': 405, 'height': 720}]	6600	[{'url': 'https://i.ytimg.com/vi/5hIgmWnMvac/frame0.jpg', 'width': 720, 'height': 1280}]						48 seconds
45	5fbRb5h6ox4	이란 발끈하게 한 尹 발언 뭐길래… #shorts	[{'url': 'https://i.ytimg.com/vi/5fbRb5h6ox4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLB-xnLS5sM-QtVkumOI1npQnoFoIg', 'width': 405, 'height': 720}]	396000	[{'url': 'https://i.ytimg.com/vi/5fbRb5h6ox4/frame0.jpg', 'width': 720, 'height': 1280}]						16 seconds
46	WioBZ1_ywaA	누군지 알면 YTN 찐팬! #shorts	[{'url': 'https://i.ytimg.com/vi/WioBZ1_ywaA/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCbtVObOF0hhhA3oVhBgqMoF27viQ', 'width': 405, 'height': 720}]	13000	[{'url': 'https://i.ytimg.com/vi/WioBZ1_ywaA/frame0.jpg', 'width': 720, 'height': 1280}]						34 seconds
47	Ks856_yBYIo	자꾸 눈길이 간다 #shorts	[{'url': 'https://i.ytimg.com/vi/Ks856_yBYIo/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDFwdtXMsvf1_Xhd_qSrj-25Yhi3Q', 'width': 405, 'height': 720}]	9500	[{'url': 'https://i.ytimg.com/vi/Ks856_yBYIo/frame0.jpg', 'width': 720, 'height': 1280}]						35 seconds
0	3deTmmtl-M0	명동 노점상 7곳, 하룻밤 사이 강제 철거 #shorts	[{'url': 'https://i.ytimg.com/vi/3deTmmtl-M0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLA9v3l5bDf7A32fOPbNIN2ebINg9Q', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/3deTmmtl-M0/frame0.jpg', 'width': 720, 'height': 1280}]						43 seconds
1	3Lk1wsA2ZbE	美 CNN 선정 '겨울 7대 불가사의' 그 현장 #shorts	[{'url': 'https://i.ytimg.com/vi/3Lk1wsA2ZbE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDZM0K1VPmBXEVA0JLcVMlrOdYkRw', 'width': 405, 'height': 720}]	14000	[{'url': 'https://i.ytimg.com/vi/3Lk1wsA2ZbE/frame0.jpg', 'width': 720, 'height': 1280}]						34 seconds
2	TPaWoxzJk44	[속보] 김성태 국내 송환 #shorts	[{'url': 'https://i.ytimg.com/vi/TPaWoxzJk44/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD20GHuyEPZhQ5lZ2qLMrNxoVeoQA', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/TPaWoxzJk44/frame0.jpg', 'width': 720, 'height': 1280}]						39 seconds
3	J7WN5qOMUx8	"""어떤 사람이 소개팅을 받았는데 차였어요"" #shorts"	[{'url': 'https://i.ytimg.com/vi/J7WN5qOMUx8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBkevcy9Ee7j_uxx3wCcHjeAZW9Mg', 'width': 405, 'height': 720}]	15000	[{'url': 'https://i.ytimg.com/vi/J7WN5qOMUx8/frame0.jpg', 'width': 720, 'height': 1280}]						15 seconds
4	R16FHJQynBE	"尹 ""여보는 별걸 다 알아"" #shorts"	[{'url': 'https://i.ytimg.com/vi/R16FHJQynBE/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBlzE7He-PJbX9orAf1dvjxh83RSg', 'width': 405, 'height': 720}]	4600000	[{'url': 'https://i.ytimg.com/vi/R16FHJQynBE/frame0.jpg', 'width': 720, 'height': 1280}]						12 seconds
5	86CydvQI3Sk	"이유는 ""비닐봉지 안 줘서"" #shorts"	[{'url': 'https://i.ytimg.com/vi/86CydvQI3Sk/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDBXyU04mshLeGe8xH8IdZtm_Ipgw', 'width': 405, 'height': 720}]	8700	[{'url': 'https://i.ytimg.com/vi/86CydvQI3Sk/frame0.jpg', 'width': 720, 'height': 1280}]						40 seconds
6	TZ_aNNLUaRY	눈이 얼마큼 왔냐면요.. #shorts	[{'url': 'https://i.ytimg.com/vi/TZ_aNNLUaRY/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDOo92cln3yNLz9CbYWh1utEyIQFQ', 'width': 405, 'height': 720}]	6300	[{'url': 'https://i.ytimg.com/vi/TZ_aNNLUaRY/frame0.jpg', 'width': 720, 'height': 1280}]						36 seconds
7	tHpp8BSC-RU	대한민국 고등학생 클라쓰 #shorts	[{'url': 'https://i.ytimg.com/vi/tHpp8BSC-RU/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDG968tW75i3iXQncrQj7i85pA45Q', 'width': 405, 'height': 720}]	20000	[{'url': 'https://i.ytimg.com/vi/tHpp8BSC-RU/frame0.jpg', 'width': 720, 'height': 1280}]						46 seconds
8	udZPcYoVsM0	"안철수 ""난 尹대통령과 운명공동체"" #shorts"	[{'url': 'https://i.ytimg.com/vi/udZPcYoVsM0/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAsTDURWS5aRKbYSTu2_c7hGPpnEw', 'width': 405, 'height': 720}]	17000	[{'url': 'https://i.ytimg.com/vi/udZPcYoVsM0/frame0.jpg', 'width': 720, 'height': 1280}]						16 seconds
9	XWS4HkG-mhI	"시동 안 걸리는 벤츠 보고 ""혹시…"" #shorts"	[{'url': 'https://i.ytimg.com/vi/XWS4HkG-mhI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLCTqoiDnsDEfmoogVZqKp06JdbRNQ', 'width': 405, 'height': 720}]	23000	[{'url': 'https://i.ytimg.com/vi/XWS4HkG-mhI/frame0.jpg', 'width': 720, 'height': 1280}]						1 minute
10	IfZqsFTc6i8	"""정부가 전범기업에 면죄부를…"" #shorts"	[{'url': 'https://i.ytimg.com/vi/IfZqsFTc6i8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLD9tu40MxYOBfXZ-XNh22Uxzp_wSA', 'width': 405, 'height': 720}]	7400	[{'url': 'https://i.ytimg.com/vi/IfZqsFTc6i8/frame0.jpg', 'width': 720, 'height': 1280}]						57 seconds
11	HFxMdxDbWaM	나경원 끌어안는 국민의힘 의원들 #shorts	[{'url': 'https://i.ytimg.com/vi/HFxMdxDbWaM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDVNsBW2Zkex0RjpllTAyqScl8W8Q', 'width': 405, 'height': 720}]	15000	[{'url': 'https://i.ytimg.com/vi/HFxMdxDbWaM/frame0.jpg', 'width': 720, 'height': 1280}]						59 seconds
12	kUBxvEkwHqM	김건희 여사가 서문시장에서 산 것은? #shorts	[{'url': 'https://i.ytimg.com/vi/kUBxvEkwHqM/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLBBMv5MLaZ8HhcwXYPZMrMG1HDfMA', 'width': 405, 'height': 720}]	48000	[{'url': 'https://i.ytimg.com/vi/kUBxvEkwHqM/frame0.jpg', 'width': 720, 'height': 1280}]						46 seconds
13	booZcifRDk4	12시간 넘는 검찰 조사 받은 이재명의 말 #shorts	[{'url': 'https://i.ytimg.com/vi/booZcifRDk4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDkcdYujzhXyTlEGMaZX7_l2uQQzQ', 'width': 405, 'height': 720}]	16000	[{'url': 'https://i.ytimg.com/vi/booZcifRDk4/frame0.jpg', 'width': 720, 'height': 1280}]						42 seconds
14	CmM1CXG-exI	겨울 폭풍 강타..미국 현지 상황 #shorts	[{'url': 'https://i.ytimg.com/vi/CmM1CXG-exI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAhyha_1QK78IwfI2m89bz6W_rDjg', 'width': 405, 'height': 720}]	10000	[{'url': 'https://i.ytimg.com/vi/CmM1CXG-exI/frame0.jpg', 'width': 720, 'height': 1280}]						20 seconds
15	rMktc5Yr-e8	"""쫄았습니까?!"" 아수라장이 된 이재명 출석 현장 #shorts"	[{'url': 'https://i.ytimg.com/vi/rMktc5Yr-e8/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAwZ3Y0YKgG3Qbf_0ZHh7kRBg7QYA', 'width': 405, 'height': 720}]	1600000	[{'url': 'https://i.ytimg.com/vi/rMktc5Yr-e8/frame0.jpg', 'width': 720, 'height': 1280}]						55 seconds
16	FGMlaUJZ-wI	무섭게 타오르는 부산 오피스텔 #shorts	[{'url': 'https://i.ytimg.com/vi/FGMlaUJZ-wI/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDQRmdN7MLDZcVHQ7DDOWk9sg8pNg', 'width': 405, 'height': 720}]	9900	[{'url': 'https://i.ytimg.com/vi/FGMlaUJZ-wI/frame0.jpg', 'width': 720, 'height': 1280}]						36 seconds
17	llEh1fcMXq4	새벽에 갑자기 '흔들'…느끼셨나요? #shorts	[{'url': 'https://i.ytimg.com/vi/llEh1fcMXq4/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLDYtNq5bj6JClQK8WP0MV4QwG8A0A', 'width': 405, 'height': 720}]	8200	[{'url': 'https://i.ytimg.com/vi/llEh1fcMXq4/frame0.jpg', 'width': 720, 'height': 1280}]						37 seconds
18	UFyCtbcqudg	강남구 편의점 근황 #shorts	[{'url': 'https://i.ytimg.com/vi/UFyCtbcqudg/hq720_2.jpg?sqp=-oaymwEkCJUDENAFSFryq4qpAxYIARUAAAAAJQAAyEI9AICiQ3gB0AEB&rs=AOn4CLAqxaegX6cV6Qj-G1mL8Rs-zODlxg', 'width': 405, 'height': 720}]	12000	[{'url': 'https://i.ytimg.com/vi/UFyCtbcqudg/frame0.jpg', 'width': 720, 'height': 1280}]						45 seconds
